boundary_scope,primary_biome,metric,analysis_window,from_t0,from_t1,to_t0,to_t1,contains_diagnostic_interval,from_stage,to_stage,cells,source_cells,source_transition_fraction
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_high,zero,1,661,0.0015128593040847202
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_high,18,3615,0.0049792531120331947
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_low,2340,3615,0.64730290456431538
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_moderate,617,3615,0.1706777316735823
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,zero,640,3615,0.17704011065006917
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_high,97,2912,0.03331043956043956
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_low,903,2912,0.31009615384615385
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_moderate,1810,2912,0.62156593406593408
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,zero,102,2912,0.035027472527472528
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_high,16,3488,0.0045871559633027525
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_low,729,3488,0.20900229357798164
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_moderate,134,3488,0.038417431192660549
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,zero,2609,3488,0.74799311926605505
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_high,90,317,0.28391167192429023
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_low,67,317,0.2113564668769716
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_moderate,160,317,0.50473186119873814
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_high,34,4052,0.0083909180651530104
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_low,2833,4052,0.69916090819348475
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_moderate,491,4052,0.12117472852912142
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,zero,694,4052,0.17127344521224086
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_high,150,2955,0.050761421319796954
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_low,1365,2955,0.46192893401015228
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_moderate,1378,2955,0.46632825719120136
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,zero,62,2955,0.020981387478849409
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_high,11,3352,0.0032816229116945108
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_low,490,3352,0.14618138424821003
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_moderate,146,3352,0.043556085918854417
primary_assignment,Cerrado,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,zero,2705,3352,0.80698090692124103
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,consolidation_dominant,410,479,0.85594989561586643
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,inactive,3,479,0.0062630480167014616
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,mixed,43,479,0.089770354906054284
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,replenishment_dominant,23,479,0.048016701461377868
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,consolidation_dominant,2,824,0.0024271844660194173
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,inactive,548,824,0.66504854368932043
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,mixed,1,824,0.0012135922330097086
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,replenishment_dominant,273,824,0.3313106796116505
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,consolidation_dominant,233,527,0.44212523719165087
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,mixed,208,527,0.39468690702087289
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,replenishment_dominant,86,527,0.16318785578747627
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,consolidation_dominant,234,8846,0.02645263395885146
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,inactive,70,8846,0.0079131810988017186
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,mixed,551,8846,0.062288039791996382
primary_assignment,Cerrado,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,replenishment_dominant,7991,8846,0.90334614515035039
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,consolidation_dominant,706,879,0.80318543799772468
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,inactive,4,879,0.0045506257110352671
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,mixed,101,879,0.11490329920364049
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,replenishment_dominant,68,879,0.077360637087599549
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,inactive,consolidation_dominant,4,621,0.0064412238325281803
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,inactive,inactive,440,621,0.70853462157809988
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,inactive,replenishment_dominant,177,621,0.28502415458937197
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,consolidation_dominant,274,803,0.34122042341220421
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,inactive,3,803,0.0037359900373599006
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,mixed,334,803,0.41594022415940224
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,replenishment_dominant,192,803,0.23910336239103364
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,consolidation_dominant,226,8373,0.026991520363071779
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,inactive,48,8373,0.0057327122895019702
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,mixed,529,8373,0.063179266690552974
primary_assignment,Cerrado,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,replenishment_dominant,7570,8373,0.9040965006568733
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,consolidation_dominant,1016,1210,0.83966942148760326
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,inactive,12,1210,0.0099173553719008271
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,mixed,102,1210,0.084297520661157019
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,replenishment_dominant,80,1210,0.066115702479338845
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,consolidation_dominant,1,495,0.0020202020202020202
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,inactive,325,495,0.65656565656565657
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,mixed,1,495,0.0020202020202020202
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,replenishment_dominant,168,495,0.33939393939393941
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,consolidation_dominant,493,964,0.5114107883817427
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,mixed,295,964,0.30601659751037347
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,replenishment_dominant,176,964,0.18257261410788381
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,consolidation_dominant,322,8007,0.040214812039465468
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,inactive,33,8007,0.004121393780442113
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,mixed,644,8007,0.080429624078930936
primary_assignment,Cerrado,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,replenishment_dominant,7008,8007,0.87523417010116145
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,consolidation_dominant,1463,1832,0.79858078602620086
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,inactive,11,1832,0.0060043668122270744
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,mixed,251,1832,0.13700873362445415
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,replenishment_dominant,107,1832,0.058406113537117901
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,inactive,consolidation_dominant,2,370,0.0054054054054054057
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,inactive,inactive,264,370,0.71351351351351355
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,inactive,replenishment_dominant,104,370,0.2810810810810811
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,consolidation_dominant,362,1042,0.34740882917466409
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,mixed,418,1042,0.40115163147792704
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,replenishment_dominant,262,1042,0.25143953934740881
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,consolidation_dominant,293,7432,0.039424111948331536
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,inactive,58,7432,0.0078040904198062432
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,mixed,586,7432,0.078848223896663072
primary_assignment,Cerrado,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,replenishment_dominant,6495,7432,0.87392357373519913
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,consolidation_dominant,1789,2120,0.84386792452830184
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,inactive,10,2120,0.0047169811320754715
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,mixed,193,2120,0.091037735849056597
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,replenishment_dominant,128,2120,0.060377358490566038
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,consolidation_dominant,1,333,0.003003003003003003
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,inactive,219,333,0.65765765765765771
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,replenishment_dominant,113,333,0.33933933933933935
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,consolidation_dominant,561,1255,0.44701195219123507
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,mixed,442,1255,0.35219123505976097
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,replenishment_dominant,252,1255,0.20079681274900399
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,consolidation_dominant,358,6968,0.05137772675086108
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,inactive,35,6968,0.0050229621125143517
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,mixed,750,6968,0.10763490241102182
primary_assignment,Cerrado,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,replenishment_dominant,5825,6968,0.83596440872560274
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,consolidation_dominant,1944,2709,0.71760797342192695
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,inactive,10,2709,0.0036913990402362494
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,mixed,561,2709,0.20708748615725359
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,replenishment_dominant,194,2709,0.071613141380583237
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,consolidation_dominant,5,264,0.01893939393939394
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,inactive,181,264,0.68560606060606055
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,replenishment_dominant,78,264,0.29545454545454547
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,consolidation_dominant,329,1385,0.2375451263537906
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,mixed,638,1385,0.46064981949458483
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,replenishment_dominant,418,1385,0.30180505415162456
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,consolidation_dominant,209,6318,0.033080088635644191
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,inactive,33,6318,0.0052231718898385565
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,mixed,565,6318,0.089427033871478309
primary_assignment,Cerrado,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,replenishment_dominant,5511,6318,0.87226970560303896
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,consolidation_dominant,410,479,0.85594989561586643
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,inactive,3,479,0.0062630480167014616
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,mixed,43,479,0.089770354906054284
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,replenishment_dominant,23,479,0.048016701461377868
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,consolidation_dominant,2,824,0.0024271844660194173
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,inactive,548,824,0.66504854368932043
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,mixed,1,824,0.0012135922330097086
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,replenishment_dominant,273,824,0.3313106796116505
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,consolidation_dominant,233,527,0.44212523719165087
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,mixed,208,527,0.39468690702087289
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,replenishment_dominant,86,527,0.16318785578747627
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,consolidation_dominant,234,8846,0.02645263395885146
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,inactive,70,8846,0.0079131810988017186
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,mixed,551,8846,0.062288039791996382
primary_assignment,Cerrado,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,replenishment_dominant,7991,8846,0.90334614515035039
primary_assignment,Cerrado,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,consolidation_dominant,706,879,0.80318543799772468
primary_assignment,Cerrado,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,inactive,4,879,0.0045506257110352671
primary_assignment,Cerrado,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,mixed,101,879,0.11490329920364049
primary_assignment,Cerrado,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,replenishment_dominant,68,879,0.077360637087599549
